"","Group.1","scode","year","X","country","mediascore","fp","fp2","fp.d","fp2.d","lfp","lfp2","lfp.d","lfp2.d","l2fp","ccode","cname","warl","onset","sovdom","lmtnest","ncontig","ethfrac","relfrac","oil","fdistock2","newconflictinyearv412","onset5v412","govonlyv412","terronlyv412","bothgovterrv412","fpistockgdp","trade","internet","gdppc","polity2","durable","interreg","instab","pop","kaopen","occupied","pcprod","nwstate","fdiinward","fdiinward2","fpistock","fpistock2","openk","openk2","rgdpch","rgdpch2","lpolity2","dpolity2","lrgdpch","lrgdpch2","drgdpch","drgdpch2","lopenk","lopenk2","dopenk","dopenk2","lfdiinward","lfdiinward2","dfdiinward","dfdiinward2","lfpistock","lfpistock2","dfpistock","dfpistock2","economic.globalization","actual.flows","restrictions","political.globalization","information.flows","overall.globalization.index","leconglob","ldeconglob","lrestrict","ldrestrict","lflows","ldflows","lpolglob","ldpolglob","linfoglob","ldinfoglob","loverallglob","ldoverallglob","year1","year2","year3","Country","Year","FHscore","dem"
"149",698,698,1985.5,7613.5,"OMN",3.80769230769231,0,0,0,0,0,0,0,0,0,698,NA,0,0,0,1.33500099182129,0,0.237020000815392,0.375,1,12.1569899987607,0.0192307692307692,0.0192307692307692,0.134615384615385,0,0,NA,90.5701701694065,0.700332041141397,17481.7161690848,-9.40384615384615,28.5,0,0,1.79438605336916,2.22783668041229,0,NA,0,12.1569899987607,2.20796501933783,NA,NA,90.5701701694065,4.49552224039954,17481.7161690848,9.73673509360746,-9.43137254901961,0.0392156862745098,17345.2699361662,9.72917865922693,-138.352467606707,-0.00536074821738617,90.4811488931829,4.49431903258664,0.870489553971724,0.0118137157707153,11.9257607271032,2.1857299473694,0.527741222846799,0.0760878773181322,NA,NA,NA,NA,65.7952238461538,66.13854,65.5333412820513,34.523061025641,55.9329902564103,51.6511433333333,65.5183194736842,0.248357297297297,65.2445565789474,0.402344594594595,65.8772110526316,0.0464789189189188,34.2072407894737,0.91110945945946,55.8613757894737,-0.0286316216216217,51.3841502631579,0.449434594594595,1985.5,3942435.5,7828600153,NA,2002,29.4210526315789,"Less than median democracy"
"150",700,700,1985.5,7678.5,"AFG",3.80769230769231,0,0,0,0,0,0,0,0,0,700,NA,0.615384615384615,0.0576923076923077,0,4.19870519638062,0,0.658281028270721,0.271800011396408,0,1.99191544697221,0.0192307692307692,0.0192307692307692,0.634615384615385,0,0,NA,41.2128823537093,0.217430086153132,1048.3741847447,-6.35483870967742,2.16666666666667,0.161290322580645,0.258064516129032,18.0941433906555,-1.04456598942096,0.403846153846154,37.7680606447499,0,1.99191544697221,0.666226477756672,NA,NA,41.2128823537093,3.49805170303547,1048.3741847447,6.89777775222207,-6.35483870967742,0.379310344827586,1041.76764809213,6.89077689860937,1.00721405773628,0.000775684100135361,41.0346795811373,3.48981684611592,0.767533283607633,0.0295286263897276,1.8506416514425,0.629477173706798,0.189857099114395,0.052998730336622,NA,NA,NA,NA,NA,20.16461125,NA,36.79455025,NA,19.88076925,NA,NA,NA,NA,19.709362051282,0.656515710526316,36.5366738461538,0.469025263157895,NA,NA,19.5866158974359,0.397709736842105,1985.5,3942435.5,7828600153,NA,2002,18.4117647058824,"Less than median democracy"
"151",701,701,2001,7716,"TKM",4,0,0,0,0,0,0,0,0,0,701,NA,0,0,0,2.55539894104004,0,0.462365597486496,0.199399992823601,0.523809523809524,22.450520776567,0,0,0,0,0,NA,126.547155471075,0.705543496602119,7456.55001395089,-8.95238095238095,10,0,0.0476190476190476,4.51571372577122,-1.55984684824944,0,NA,0.0952380952380952,22.450520776567,2.77091903173552,NA,NA,126.547155471075,4.81773878210855,7456.55001395089,8.88748818321402,-8.95,-0.05,7246.38957519531,8.86366765374241,138.3865234375,0.0135494156323335,126.963143920898,4.81999523250412,2.63618431091309,0.0295251570344203,20.3021849989891,2.69966715301973,3.27086181640625,0.209797830302569,NA,NA,NA,NA,NA,62.6819894736842,NA,28.767107,60.6458631578947,31.3062463157895,NA,NA,NA,NA,62.4910583333333,1.34266411764706,28.1489490555556,2.01313394117647,60.0790822222222,0.961981176470588,30.9981677777778,0.911503529411765,2001,4004037.66666667,8012226111,NA,2002,8.94736842105263,"Less than median democracy"
"152",702,702,2001,7738,"TJK",3.9047619047619,0,0,0,0,0,0,0,0,0,702,NA,0.285714285714286,0.0476190476190476,0,4.40671920776367,0,0.551569521427155,0.33500000834465,0,11.5576809814998,0.0476190476190476,0.0952380952380952,0.380952380952381,0,0,NA,108.735452651978,1.09064898145655,2249.48055013021,-3.28571428571429,4.80952380952381,0,0.19047619047619,6.20391348430089,-1.08661132107178,0,7.15283407270908,0.0952380952380952,11.5576809814998,2.22986767937493,NA,NA,108.735452651978,4.5951929098192,2249.48055013021,7.63977408578994,-3.3,-0.05,2203.49138183594,7.61870005824152,-127.878112792969,-0.0295831061393523,109.921533298492,4.60281185213558,0.979492568969727,0.0130962539028226,11.3747195124626,2.20205833597731,0.760845518112183,0.139302727366374,NA,NA,NA,NA,NA,52.8925752631579,NA,33.4578329473684,25.5672626315789,25.1976552631579,NA,NA,NA,NA,53.3556927777778,1.06182764705882,31.8597875555556,3.12615570588235,24.5204811111111,1.47201176470588,24.3624527777778,1.49013294117647,2001,4004037.66666667,8012226111,NA,2002,16.6842105263158,"Less than median democracy"
"153",703,703,2001,7760,"KGZ",2.80952380952381,0.19047619047619,0,-0.05,0,0.2,0,-0.0526315789473684,0,0.210526315789474,703,NA,0,0,0,4.04522514343262,0,0.662595272064209,0.395000010728836,0,23.4682506918907,0,0,0,0,0,0.247763338717906,98.4751456124442,1.89961634710199,2880.07252139137,-0.80952380952381,4.33333333333333,0,0.380952380952381,4.91045524960473,1.43678127129873,0,60.1685287952423,0.0952380952380952,23.4682506918907,2.88142820683436,0.247763338717906,0.209387732643263,98.4751456124442,4.56134807622539,2880.07252139137,7.91157060567342,-1.2,0.5,2891.30153808594,7.91292987106455,-195.907080078125,-0.0453218374434091,96.5899108886719,4.54371666174746,3.21093673706055,0.0318925298124376,22.5573216864937,2.83664444607886,2.14610009444387,0.196437876904675,0.256780904193874,0.216320034767861,-0.000134354922920465,-0.000121636954413527,53.3281105263158,48.0359484210526,58.6202742105263,47.1426930526316,53.1558347368421,47.1382521052632,52.8625205555556,1.46386941176471,58.9250211111111,-0.118929411764706,46.8000205555556,3.04666823529412,45.9972771111111,3.46765541176471,52.0377116666667,2.00451294117647,46.6394272222222,1.55907882352941,2001,4004037.66666667,8012226111,NA,2002,34.8421052631579,"Greater than median democracy"
"154",704,704,2001,7782,"UZB",4,0,0,0,0,0,0,0,0,0,704,NA,0,0,0,3.08673501014709,0,0.484536111354828,0.216600000858307,0,6.20895953724782,0.0476190476190476,0.0476190476190476,0.142857142857143,0,0,NA,62.6012880234491,1.25038822483765,4062.02446056548,-9,10,0,0.0476190476190476,24.7466402507964,-1.31842609867454,0,311.857619285583,0.0952380952380952,6.20895953724782,1.66589909116888,NA,NA,62.6012880234491,4.11419635132953,4062.02446056548,8.2852671014978,-9,0,3940.02041015625,8.26053639048756,118.565576171875,0.0226828207824348,62.5150732040405,4.11170829672491,-0.504875946044922,-0.00729044894380229,5.77744899131358,1.61106974498689,0.741958522796631,0.138124300740432,NA,NA,NA,NA,NA,NA,NA,34.3950526315789,NA,27.0144636842105,NA,NA,NA,NA,NA,NA,33.6786988888889,2.05220882352941,NA,NA,26.4749822222222,1.25701,2001,4004037.66666667,8012226111,NA,2002,14.5789473684211,"Less than median democracy"
"155",705,705,2001,7804,"KAZ",3.76190476190476,0,0,0,0,0,0,0,0,0,705,NA,0,0,0,3.99987697601318,0,0.688473522663116,0.580200016498566,0.714285714285714,36.8870706558228,0,0,0,0,0,6.03023780794705,88.7640522003174,1.25233644464586,8370.98693266369,-4.76190476190476,10,0,0.0476190476190476,15.5851107551938,-1.16882824897766,0,787.386646270752,0.0952380952380952,36.8870706558228,3.23390341654003,6.03023780794705,1.77421523662111,88.7640522003174,4.46974861540744,8370.98693266369,8.98300155964247,-4.7,-0.15,8167.6677734375,8.96072859069594,56.519580078125,0.00476427783673801,89.3714270340769,4.47622436423208,-3.79540573923211,-0.0347101944542406,36.1720726490021,3.19785688677887,2.55935153961182,0.19774170058816,5.70844762772322,1.7288722288592,0.462584495544434,0.058486246451432,61.6694021052632,62.33539,61.0034115789474,41.0263078947368,50.5160684210526,46.4599047368421,61.2361822222222,1.02278117647059,61.225345,-0.869222352941177,61.2470155555556,2.91478588235294,39.4525861111111,3.29076764705882,49.8444511111111,2.10911117647059,45.7567066666667,1.65049117647059,2001,4004037.66666667,8012226111,NA,2002,28.6315789473684,"Less than median democracy"
"156",710,710,1985.5,7853.5,"CHN",3.92307692307692,0,0,0,0,0,0,0,0,0,710,NA,0.192307692307692,0.0192307692307692,0,3.64805698394775,0,0.118452399969101,0.550999999046326,0,6.73692840550627,0,0,0,0,0,2.33380525012811,28.2188332080841,0.603153419122575,2525.73961815467,-7.36538461538461,36.5,0,0,1026.65345412034,-1.31778771536691,0,48.0600486106061,0,6.73692840550627,1.62561384462575,2.33380525012811,1.14230127350233,28.2188332080841,3.04043693233671,2525.73961815467,7.56087718036953,-7.37254901960784,0.0196078431372549,2414.68809718712,7.53245140140857,142.225690056296,0.0425319456095983,27.701802964304,3.02162584001688,0.867175775415757,0.0325826315106439,6.66024504565611,1.60704312862092,0.228080826561625,0.0478533131827414,2.29724943946148,1.13064881318324,0.0557138015483988,0.0158072732019556,33.796044,32.033451,35.558637,57.881876,24.840330725,35.445226,33.3484005128205,0.832931842105263,35.0016384615385,0.966145526315789,31.6951628205128,0.699717894736842,57.1428274358974,1.57675368421053,24.0837971538462,1.02815263157895,34.8318184615385,1.10852657894737,1985.5,3942435.5,7828600153,NA,2002,17.2631578947368,"Less than median democracy"
"157",712,712,1985.5,7918.5,"MNG",3.11538461538462,0.442307692307692,0,0.0192307692307692,0,0.423076923076923,0,0.0192307692307692,0,0.403846153846154,712,NA,0,0,0,3.61899304389954,0,0.383224993944168,0.0768000036478043,0,19.7410196610899,0,0,0,0,0,1.65780534744263,100.229460580008,0.354988377642431,2139.1469363258,-0.192307692307692,32.7884615384615,0,0.0576923076923077,1.8939380141405,-0.537627216931936,0,NA,0,19.7410196610899,2.0731853082171,1.65780534744263,0.654515277945467,100.229460580008,4.58725519911404,2139.1469363258,7.54772108065858,-0.392156862745098,0.333333333333333,2056.24629471942,7.52158252338124,111.482600514482,0.0425587091493318,99.0355220887719,4.57706240096939,1.5437635096108,0.013466626733425,16.2528243676688,1.97163730620763,4.24746528038612,0.181285898479353,1.10978412628174,0.423405079398403,-0.196415424346924,-0.0382214151532968,47.1077825,37.81194975,54.19840525,38.82532675,36.654876,34.33037575,46.4488887179487,0.680762105263158,53.8040871794872,0.231095789473684,36.8061966666667,1.27027552631579,37.9995707692308,1.06529289473684,36.2358376923077,0.516816315789474,33.8009897435897,0.623572631578947,1985.5,3942435.5,7828600153,NA,2002,64.6315789473684,"Greater than median democracy"
"158",713,713,1985.5,7982.5,"TWN",2.88461538461538,0.403846153846154,0.25,0.0192307692307692,0.0192307692307692,0.384615384615385,0.230769230769231,0.0192307692307692,0.0192307692307692,0.365384615384615,713,NA,0,0,0,3.86283302307129,0,0.274399995803833,0.132200002670288,0,7.25615222681136,0,0,0,0,0,NA,66.7532728802074,0,13010.553328294,-0.576923076923077,16.3076923076923,0,0.0384615384615385,18.4108095352466,NA,0,NA,0,7.25615222681136,2.04816064694597,NA,NA,66.7532728802074,4.08308967154816,13010.553328294,9.17091010549048,-0.784313725490196,0.352941176470588,12678.1504600375,9.14861967833271,547.408894856771,0.0526362460733862,66.7532728802074,4.08308967154816,2.15948756905489,0.0417261272477381,7.13949106379253,2.03548249688211,0.19645023927456,0.0234529633461011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985.5,3942435.5,7828600153,NA,2002,76,"Greater than median democracy"
"159",731,731,1985.5,8047.5,NA,4,0,0,0,0,0,0,0,0,0,731,NA,0,0,0,2.26456999778748,0,0.00100000004749745,0.494599997997284,0,7.9688794778453,0,0,0,0,0,0,17.7818483745351,0,1799.44852402631,-9.23076923076923,37.5,0,0,17.847138708288,-1.86000001430511,0,NA,0,7.9688794778453,1.95662296448067,0,0,17.7818483745351,2.84351501486142,1799.44852402631,7.41504499392962,-9.2156862745098,-0.0392156862745098,1799.44852402631,7.41504499392962,45.6510712594697,0.0377703602170219,17.7818483745351,2.84351501486142,0.292136799205433,0.0208839121659822,7.79993830162745,1.93217130098525,0.475436540750357,0.0997063928985205,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985.5,3942435.5,7828600153,NA,NA,NA,"Less than median democracy"
"160",732,732,1989.91549295775,8116.91549295775,"KOR",2.47887323943662,0.535211267605634,0.225352112676056,0.028169014084507,0,0.507042253521127,0.225352112676056,0.028169014084507,0,0.47887323943662,732,NA,0,0,0,2.29253506660461,1,0.00411750003695488,0.537400007247925,0,6.1260412227912,0,0,0,0,0,24.389432348054,64.0259173755914,1.69164945964311,13352.2143709425,3.28169014084507,8.87323943661972,0,0.0985915492957746,41.0039742698132,-0.40729503040431,0,12.1739362888649,0,6.1260412227912,1.69773661542674,24.389432348054,3.06027989545854,64.0259173755914,4.08436394451359,13352.2143709425,9.09806143403654,3.18571428571429,0.0285714285714286,12882.4476649693,9.0687365149353,645.053831263951,0.0594876068242253,62.5725345611572,4.06547421142231,2.14292602539062,0.0378471986162968,5.86294127504031,1.6591098692974,0.365200634797414,0.0669223563864564,23.6716604400099,3.03501478687826,0.734779528209141,0.0227739865129052,49.1471559649123,47.01337,51.2809463157895,66.3219392982456,45.6905252631579,48.6017749122807,48.70271,0.828509636363636,51.1590646428571,0.671035636363636,46.2463594642857,0.985983454545454,65.2492132142857,1.81747436363636,45.1551973214286,0.867485272727273,48.0246967857143,1.02196654545455,1989.91549295775,3959990.02816901,7880944894.76056,NA,2002,36.9210526315789,"Greater than median democracy"
"161",740,740,1985.5,8173.5,"JPN",1,1,1,0,0,1,1,0,0,1,740,NA,0,0,0,2.7536609172821,1,0.0154649997130036,0.25780001282692,0,1.03327350974793,0,0,0,0,0,16.6814292839595,22.2246702267573,1.1735978934413,19176.2270460862,10,33.5,0,0,115.886238098145,2.0035054151501,0,17.0982024872557,0,1.03327350974793,0.583102898562611,16.6814292839595,2.67824959928004,22.2246702267573,3.0812107299244,19176.2270460862,9.67136195614711,10,0,18927.3942966835,9.65767656762863,560.990478515625,0.0447256055627897,22.0485760183895,3.07416400785438,0.19989361482508,0.00775592512032384,0.964664837390911,0.558832215783453,0.0907706067692943,0.0356278796660806,16.1614122881609,2.6521499404589,0.898783599629122,0.0587153334266225,35.14788325,20.83234475,54.57495575,74.97369875,59.10730075,49.53752075,34.8738030769231,0.638657894736842,54.1876602564103,0.898678421052632,20.641691025641,0.447052368421053,74.6162541025641,0.734216578947368,58.8090625641026,0.509926578947369,49.1634753846154,0.779907631578947,1985.5,3942435.5,7828600153,NA,2002,79.9473684210526,"Greater than median democracy"
