"","scode","interp","fp","lfp","fp2","lfp2","year","year1","year2","year3","lopenk","ldopenk","lfdiinward","lfdiinflow","lfpi","lfpistock","lpolity2","ldpolity2","lrgdpch","lgrgdpch","economic.globalization","leconglob","ldeconglob","lrestrict","ldrestrict","lpolglob","ldpolglob","linfoglob","ldinfoglob","lflows","ldflows","loverallglob","ldoverallglob","actual.flows","restrictions","political.globalization","information.flows","overall.globalization.index"
"2876","371",1,0,0,0,0,"1999",0.49763270529844,0.498129763295264,0.498609452062046,-0.0242336463172199,-0.304584304809784,0.00756503321143273,1.24751955801242,-0.162606406905069,-0.164700307678563,0.345297390648025,3.08317438709759,-0.209442662434827,0.377418228906006,0.207274941796204,0.19634350146699,-0.00616931795505946,0.46599003823997,-0.101286902774213,-0.430657474271412,0.0207177873990902,-0.00826065688373287,1.42027370523728,-0.183007249774053,0.0624901438799608,-0.101821166599392,0.570062359731375,-0.15384936417722,0.45830103633057,-0.377061190841725,0.220278953747737,-0.0394296621597847
"2877","371",1,0,0,0,0,"2000",0.528637947445256,0.529426201842139,0.530197821072693,-0.035538920846711,-0.0674717281984111,0.0589111682169146,0.616592985210224,-0.0857935510700566,-0.162224881967071,0.345297390648025,-0.0183385837150786,-0.200511309335362,0.145093201218383,0.288095827579774,0.217914963209548,0.046066975797116,0.46599003823997,-0.101286902774213,-0.373168018629013,0.195121415245923,0.233307408890416,1.54546049642156,-0.145113844836211,0.124849557724941,-0.0291489113972085,0.613900790056552,-0.0117267261337611,0.45830103633057,-0.377061190841725,0.532919881409231,0.0416893499027974
"2878","371",1,0,0,0,0,"2001",0.559643189592072,0.560738292521321,0.5618177942518,-0.0506185669533869,-0.0811276896906877,0.0919118627816369,0.471942001988307,-0.013688931488608,-0.135003276659082,0.345297390648025,-0.0183385837150786,-0.17813138885444,0.518313030340282,0.232335391339422,0.298845047761761,0.557330591692808,0.46599003823997,-0.101286902774213,-0.373168018629013,-0.117894644096306,0.546403022560415,2.02310152275952,-0.00294817238413567,0.735181703295765,0.0521936695140471,0.710790916975518,-0.109780909894935,0.45830103633057,-0.329792059871444,0.605492929814241,0.0470050068970116
"2879","371",1,0,0,0,0,"2002",0.590648431738888,0.592066035332809,0.593469387401453,-0.0440825731087825,-0.00292067144428366,0.0942622673599812,0.203603563445154,-0.0710058623482885,-0.131310856597379,0.345297390648025,-0.0183385837150786,-0.147979188070153,0.662254889624129,0.251344718992522,0.243009272443924,-0.620651725593569,0.46599003823997,-0.101286902774213,-0.325541673112458,0.141419187072914,0.619081616806627,0.417663683985911,-0.101032046727111,-0.67106009870423,0.0575239767768472,-0.138639552919236,-0.0763530428248313,0.45830103633057,-0.308726688616072,0.357919055219247,0.013547718880727
"2880","371",1,0,0,0,0,"2003",0.621653673885705,0.623409430276603,0.625152616323736,0.0354017609003613,0.261011933981777,0.103795203767944,0.373609856166512,-0.109245581206263,-0.141887335026616,0.345297390648025,-0.0183385837150786,-0.11652362277798,0.607384826715647,0.289358726541351,0.262044283992373,0.0242201970748765,0.46599003823997,-0.101286902774213,-0.304317110078421,-0.00233207687527881,0.371147685779829,-1.72329738811997,-0.0675940577755776,0.09877087292063,0.0239744784738326,-0.573117959181955,-0.0095061627865095,0.45830103633057,-0.232167055429255,0.319884399913101,0.0524291867471427
"2881","371",NA,NA,NA,NA,NA,"2004",0.652658916032521,0.654768477352704,0.656867496820733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418373241354269,0.300109653052218,0.188131166240446,0.46599003823997,-0.101286902774213,-0.227178912952086,0.302104018605273,0.333057715177201,-0.32201791501732,-0.000726936655398907,0.294440099719357,0.0629631059910454,0.237489214413786,0.217363851997117,0.45830103633057,-0.230847500101122,0.254044502767585,0.104243382241548
"2882","371",NA,NA,NA,NA,NA,"2005",0.683664158179337,0.686143176561111,0.688614044694527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412517325273793,0.429298482041702,0.972989497033379,0.46599003823997,-0.101286902774213,-0.225849385696225,-0.110655692574368,0.267122064477416,-0.507963604642385,0.226211773848019,1.23137989130746,0.114920104507049,0.382409619271272,0.153248575904621,0.508327442571803,-0.187749180933946,0.45826657237743,0.162210571287706
"2883","371",NA,NA,NA,NA,NA,"2006",0.714669400326153,0.717533527901825,0.720392275747205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406192243907447,0.423434653912019,-0.190236779905029,0.515929772716665,0.352264271386314,-0.182425370959647,0.118538521286423,0.471641142282491,1.29805768227647,0.162077083797073,-0.47234687434182,0.173047054593023,0.451358285187337,0.114302333077269,0.534190260599983,-0.103396835817216,0.447831418848662,0.195978845989293
"2884","371",NA,NA,NA,NA,NA,"2007",0.74567464247297,0.748939531374846,0.752202205780848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340743557424335,0.417101026597555,-0.194283221998641,0.541747782887497,0.133191493039726,-0.0974355720952057,0.344854074387227,0.461190812499156,-0.137448098255774,0.123119048136777,-0.324981502332014,0.206908396679243,0.180192250859253,0.0375474860007347,0.4985553939107,-0.00430014790577943,0.401278333668186,0.197175121191726
"2885","371",NA,NA,NA,NA,NA,"2008",0.776679884619786,0.780361186980173,0.784043850597543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296934312849614,0.351563911041884,-0.704210643477067,0.506174654328277,-0.424360991887108,0.00240999310005148,0.425740097457367,0.414570023334295,-0.378984343385594,0.0463409598687063,-0.546351905066894,0.208107968887678,-0.184800153698883,-0.0256776123098796,0.485715994856793,0.00096119343493102,0.520976626849143,0.202977588723076
"2886","371",NA,NA,NA,NA,NA,"2009",0.807685126766602,0.811798494717806,0.815917225999372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409604730653758,0.307695474891664,-0.517575461255258,0.493357499793919,-0.217691916724929,0.00771109458911325,-0.0890314398836785,0.534442398455062,0.732810597263483,-0.01690328285657,-0.467134859299375,0.213926428366569,-0.133184494855691,0.162915665965896,0.494580183773154,0.0114734563806594,0.506805840464044,0.23922983101565
"2887","372",NA,NA,NA,NA,NA,"1970",-0.401519316959232,-0.402658277010773,-0.403776466334698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888","372",NA,NA,NA,NA,NA,"1971",-0.370514074812416,-0.371815750300787,-0.373097744302786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889","372",NA,NA,NA,NA,NA,"1972",-0.3395088326656,-0.340957571458495,-0.342387876362855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890","372",NA,NA,NA,NA,NA,"1973",-0.308503590518783,-0.310083740483896,-0.311646846712822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","372",NA,NA,NA,NA,NA,"1974",-0.277498348371967,-0.27919425737699,-0.280874639550602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892","372",NA,NA,NA,NA,NA,"1975",-0.246493106225151,-0.248289122137778,-0.25007123907411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","372",NA,NA,NA,NA,NA,"1976",-0.215487864078335,-0.21736833476626,-0.219236629481263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894","372",NA,NA,NA,NA,NA,"1977",-0.184482621931518,-0.186431895262435,-0.188370794969976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895","372",NA,NA,NA,NA,NA,"1978",-0.153477379784702,-0.155479803626303,-0.157473719738166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896","372",NA,NA,NA,NA,NA,"1979",-0.122472137637886,-0.124512059857865,-0.126545387983747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897","372",NA,NA,NA,NA,NA,"1980",-0.0914668954910695,-0.0935286639571203,-0.0955857839046364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","372",NA,NA,NA,NA,NA,"1981",-0.0604616533442533,-0.0625296159240692,-0.0645948916987488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","372",NA,NA,NA,NA,NA,"1982",-0.029456411197437,-0.0315149157587116,-0.0335726955640005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900","372",NA,NA,NA,NA,NA,"1983",0.00154883094937927,-0.000484563461047463,-0.00251917969830705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","372",NA,NA,NA,NA,NA,"1984",0.0325540730961955,0.0305614409689232,0.0285656717004157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902","372",NA,NA,NA,NA,NA,"1985",0.0635593152430118,0.0616230975312003,0.0596818744342519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903","372",NA,NA,NA,NA,NA,"1986",0.0945645573898281,0.092700406225784,0.0908294443052858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904","372",NA,NA,NA,NA,NA,"1987",0.125569799536644,0.123793367052674,0.122008397115602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905","372",NA,NA,NA,NA,NA,"1988",0.156575041683461,0.154901980011871,0.153218748667284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906","372",NA,NA,NA,NA,NA,"1989",0.187580283830277,0.186026245103374,0.184460514762416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907","372",NA,NA,NA,NA,NA,"1990",0.218585525977093,0.217166162327184,0.215733711203084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908","372",0,NA,NA,NA,NA,"1991",0.249590768123909,0.2483217316833,0.24703835379137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.256909497422153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.567813362650664,0.0843487115281102,-0.906211296569582,-0.0301667092125378,-0.327825646498761
"2909","372",0,0,NA,0,NA,"1992",0.280596010270726,0.279492953171723,0.278374458329359,-0.0375785685920156,NA,NA,NA,-0.0921797607083024,-0.17345737893645,0.278877755641903,NA,-0.0375777411966351,-1.43051208885988,-0.151959779239788,-0.24689664519527,NA,0.0926855934328819,NA,-0.906316930999782,NA,-0.0175024870565338,NA,-0.559203190658313,NA,-0.318339732316924,NA,-0.383260506202006,0.0843487115281102,-0.779941938560637,-0.0301667092125378,-0.243186231508064
"2910","372",0,0,0,0,0,"1993",0.311601252417542,0.310679826792452,0.309742040619135,0.425563617041217,1.64911502368763,-0.124256050838223,-0.207959757467081,-0.0921797607083024,-0.17345737893645,0.278877755641903,-0.0183385837150786,-0.116744855201614,-2.94944097634638,-0.12710331460347,-0.141805127280276,0.765436191209329,0.0926855934328819,-0.101286902774213,-0.779093350848317,0.574806709037603,-0.0175024870565338,-0.067663709022267,-0.374594452028286,0.983611782189539,-0.233467046036541,0.750239533870525,-0.339550756560214,0.0843487115281102,-0.707593962540841,-0.0301667092125378,-0.208548091434244
"2911","372",0,0,0,0,0,"1994",0.342606494564358,0.341882352545488,0.341141116462784,0.0112495723113688,-1.52558790313282,-0.124253500444049,-0.207915840410798,-0.0921797607083024,-0.17345737893645,0.278877755641903,-0.0183385837150786,-0.252804189590032,-1.91341559185691,-0.0895527917481667,-0.116915078561023,0.0746504013730519,0.0926855934328819,-0.101286902774213,-0.70619863853578,0.278999279145645,-0.0175024870565338,-0.067663709022267,-0.33087146717462,0.158971574082894,-0.198733441177098,0.189939710601832,-0.273518680923618,0.0843487115281102,-0.645789091884423,-0.0301667092125378,-0.174063341546953
"2912","372",0,0,0,0,0,"1995",0.373611736711174,0.37310053043083,0.372571701662388,0.223213483327368,0.740333051450583,-0.121594730927633,-0.169560844872927,-0.0921797607083024,-0.17345737893645,0.278877755641903,-0.0183385837150786,-0.269920431498685,-0.756597379125344,-0.221297605808625,-0.0793138204184481,0.184133717942137,0.0926855934328819,-0.101286902774213,-0.643926706218276,0.221160833883822,-0.0175024870565338,-0.067663709022267,-0.26481939717707,0.289669397860819,-0.164153649256712,0.188220864541484,-0.505190343268268,0.0843487115281102,-0.546229142524086,-0.0301667092125378,-0.193559598801793
"2913","372",1,0,0,0,0,"1996",0.404616978857991,0.404334360448479,0.404033812020032,-0.122923265437054,-1.27891729603647,-0.120322450427726,-0.180451340416876,-0.0921797607083024,-0.17345737893645,0.345297390648025,0.263617140904255,-0.260213872850276,0.280242915472414,-0.266894171301775,-0.211236637619196,-1.27599941249335,0.0926855934328819,-0.101286902774213,-0.543614378690457,0.428281504474624,-0.0175024870565338,-0.067663709022267,-0.496561209169374,-1.45339405770201,-0.183703639362545,-0.416674686859595,-0.58537104668976,0.0843487115281102,-0.523208195273893,0.0422065339399621,-0.192071405529568
"2914","372",1,0,0,0,0,"1997",0.435622221004807,0.435583842598434,0.4355274633378,-0.149502008590349,-0.122732291477591,-0.112838538527248,0.013533620312006,-0.0921797607083024,-0.17345737893645,0.345297390648025,-0.0183385837150786,-0.215618018749827,1.61188131186927,-0.170042653923325,-0.256894809574067,-0.532990690849075,0.0926855934328819,-0.101286902774213,-0.520419461302503,0.0083960218426401,0.0549760113525244,0.416327499762688,-0.576766191123841,-0.566410386829321,-0.182211344540658,-0.181529004249486,-0.415059445553417,0.0843487115281102,-0.468156772109392,0.078393045612333,-0.190401499568366
"2915","372",1,0,0,0,0,"1998",0.466627463151623,0.466848976880696,0.467052671417777,0.0164092458317482,0.573711060954236,-0.0780199181590633,0.653944183087043,-0.0868783379629977,-0.171592676452614,0.345297390648025,-0.0183385837150786,-0.200703953824213,0.335905540377717,-0.13680395886589,-0.159912434109413,0.695591082028331,0.0926855934328819,-0.101286902774213,-0.464952012525857,0.184112081203557,0.0912151504933367,0.174331160395391,-0.406403020025552,0.900228846306485,-0.180536836218757,-0.179492784419318,-0.350635865092701,0.0787960370502681,-0.462895430768682,0.114579557284704,-0.166351769098077
"2916","372",1,0,0,0,0,"1999",0.49763270529844,0.498129763295264,0.498609452062046,-0.0157081623528816,-0.142771599966382,-0.0262704978645254,0.707898708696793,-0.0921797607083024,-0.17164580643773,0.345297390648025,-0.0183385837150786,-0.199038521937526,-0.0727340899541118,0.0267521723211909,-0.126628829564333,0.146945200319031,0.087142539076313,-0.151628756574631,-0.459650911036795,-0.0890314398836777,0.127454289634149,0.17433116039539,-0.34195993225253,0.280251615005498,-0.156420823252966,0.0712890554051897,-0.194440426701007,0.20095213214655,-0.417347848529562,0.215901921851997,-0.0640923925345548
"2917","372",1,0,0,0,0,"2000",0.528637947445256,0.529426201842139,0.530197821072693,0.0469614736220361,0.200175086267138,0.0248044610609669,0.158236778318023,-0.0750100373747046,-0.165079979494872,0.345297390648025,-0.0183385837150786,-0.197076784679014,-0.0646835425121309,0.0708338271196829,0.0371482856908701,1.2709029503248,0.209086996257609,1.00620900837756,-0.413759124057933,0.131974939043424,0.228924011304883,0.609922807316958,-0.185717198240572,0.817578330797923,-0.0538796137318785,0.947683726476946,-0.0332953183270234,0.12321658874493,-0.342764005624809,0.223139312109574,-0.0158939430458156
"2918","372",1,0,0,0,0,"2001",0.559643189592072,0.560738292521321,0.5618177942518,0.0805048266009975,0.0947939941112349,0.051695223028072,0.32731129987369,-0.0990273343582006,-0.16819400022144,0.345297390648025,-0.0183385837150786,-0.179411002099103,0.376215624984606,0.114962475909385,0.0812895001239427,0.240463220592524,0.131486131263258,-0.806055636586469,-0.338611648332866,0.291265026283811,0.236171927184019,-0.0192641471588786,-0.0245232954976125,0.846558782712067,-0.00554832643377677,0.341892615428334,0.00249001012717825,0.162084465961749,-0.317476557466724,0.266562994231764,0.0190983685190197
"2919","372",1,0,0,0,0,"2002",0.590648431738888,0.592066035332809,0.593469387401453,0.11307677032463,0.0912793620426269,0.068900394584175,0.217583550765337,-0.0919386107258072,-0.168374179605486,0.345297390648025,-0.0183385837150786,-0.174578372714139,0.00577763061136955,0.138183188159362,0.125477772042778,0.240868532899096,0.170286669093634,0.251098420764892,-0.313133102007016,0.0208298242356583,0.279658762076534,0.222729252309138,0.011272868671915,0.112573873226862,0.0295404260344924,0.193908453881932,0.0731906947682603,0.134321515636576,-0.313203215464403,0.288274945196738,0.0397774407771087
"2920","372",1,0,0,0,0,"2003",0.621653673885705,0.623409430276603,0.625152616323736,0.223561592833373,0.373174043232306,0.0953164740439563,0.380508109040654,-0.092184327825469,-0.168639679352787,0.345297390648025,-0.0183385837150786,-0.161942421908909,0.203005393146375,0.138503108791829,0.148729858276845,0.0605424153174573,0.142571818643593,-0.352992345244392,-0.308827466203368,-0.0944515076609211,0.301402289586508,0.0775335066182552,0.0819949613180427,0.317004230131365,0.0502764910524637,0.0335184344813392,0.0856999515348044,0.12321658874493,-0.235100211026772,0.286558906025843,0.0721823094697339
"2921","372",NA,NA,NA,NA,NA,"2004",0.652658916032521,0.654768477352704,0.656867496820733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273947537720714,0.149050211160688,-0.136971616451562,0.131486131263258,-0.20196678384314,-0.230134234513402,0.310570802397355,0.299683754712293,-0.0791396058657175,0.094508005858826,-0.0237081574353545,0.0827706695012216,0.164914317503866,0.0799263960206485,0.349978723160632,-0.241349343311158,0.308270637183058,0.139738207909233
"2922","372",NA,NA,NA,NA,NA,"2005",0.683664158179337,0.686143176561111,0.688614044694527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244250950198531,0.284677641855951,1.02844601933116,0.357855395676954,1.95459198293752,-0.236430591718318,-0.152176772853151,0.321427062094833,0.0775320366686153,0.0887327021253113,-0.130754518920446,0.150512756037089,0.558806589003485,0.0586647460260862,0.321201341921238,-0.208814552189319,0.281375839079549,0.138106719599867
"2923","372",NA,NA,NA,NA,NA,"2006",0.714669400326153,0.717533527901825,0.720392275747205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362882116832773,0.254940930660798,-0.395857057805443,0.329127871834847,-0.362189414688701,-0.203649933993684,0.0605880391880314,0.294493149827702,-0.247520867236344,0.0674646141519277,-0.221437731930025,0.14887677124837,-0.216487253648641,0.127390057833671,0.451230619573743,-0.113950152521574,0.279928624797343,0.239037742756469
"2924","372",NA,NA,NA,NA,NA,"2007",0.74567464247297,0.748939531374846,0.752202205780848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664132191516979,0.373732382315348,0.883435520197763,0.458931871123731,1.07758913461601,-0.108068640598695,0.402522177928145,0.293043830804796,-0.0773418574553751,0.136210735826198,0.305438368645953,0.250085966341103,0.93279858244065,0.293807897394642,0.788957188034367,-0.0411389150528768,0.339137581291084,0.38846838735854
"2925","372",NA,NA,NA,NA,NA,"2008",0.776679884619786,0.780361186980173,0.784043850597543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727330588805623,0.675389482199665,2.45848137051781,0.796073321447367,2.96062166071298,-0.0347071659535955,0.281540686162902,0.352338897214781,0.328292215792624,0.302678966327046,0.877430766736743,0.399928450736593,1.47627131127946,0.381572933680016,0.810679346822286,0.00713863793775049,0.30221251555003,0.430150978759203
"2926","372",NA,NA,NA,NA,NA,"2009",0.807685126766602,0.811798494717806,0.815917225999372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691836698587604,0.738673268148644,0.405340703719914,0.817757846154143,0.0956513017422964,0.0139352222652832,0.146951291686725,0.31536012989703,-0.314597609232032,0.39047057766398,0.416916471562186,0.441725921852039,0.268877794481033,0.398951946483627,0.736506656993538,0.0181450047500303,0.312682178896889,0.415811379895723
"2927","373",NA,NA,NA,NA,NA,"1970",-0.401519316959232,-0.402658277010773,-0.403776466334698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.501970618905806
"2928","373",NA,NA,NA,NA,NA,"1971",-0.370514074812416,-0.371815750300787,-0.373097744302786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,NA,0.0539107569034902,NA,-0.809052647591111,NA,-0.399843367390686,NA,-0.808217091862846,NA,-0.492964658682891,NA,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.501970618905806
"2929","373",NA,NA,NA,NA,NA,"1972",-0.3395088326656,-0.340957571458495,-0.342387876362855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.492964658682891,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.501970618905806
"2930","373",NA,NA,NA,NA,NA,"1973",-0.308503590518783,-0.310083740483896,-0.311646846712822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.492964658682891,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.501970618905806
"2931","373",NA,NA,NA,NA,NA,"1974",-0.277498348371967,-0.27919425737699,-0.280874639550602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.492964658682891,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.502844129748651
"2932","373",NA,NA,NA,NA,NA,"1975",-0.246493106225151,-0.248289122137778,-0.25007123907411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.493840576973861,-0.207993577412604,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.502844129748651
"2933","373",NA,NA,NA,NA,NA,"1976",-0.215487864078335,-0.21736833476626,-0.219236629481263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.493840576973861,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.502844129748651
"2934","373",NA,NA,NA,NA,NA,"1977",-0.184482621931518,-0.186431895262435,-0.188370794969976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.493840576973861,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.502844129748651
"2935","373",NA,NA,NA,NA,NA,"1978",-0.153477379784702,-0.155479803626303,-0.157473719738166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.493840576973861,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.502844129748651
"2936","373",NA,NA,NA,NA,NA,"1979",-0.122472137637886,-0.124512059857865,-0.126545387983747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.493840576973861,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.503717921012313
"2937","373",NA,NA,NA,NA,NA,"1980",-0.0914668954910695,-0.0935286639571203,-0.0955857839046364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.494716776458504,-0.207996719727156,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.503717921012313
"2938","373",NA,NA,NA,NA,NA,"1981",-0.0604616533442533,-0.0625296159240692,-0.0645948916987488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.494716776458504,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.503717921012313
"2939","373",NA,NA,NA,NA,NA,"1982",-0.029456411197437,-0.0315149157587116,-0.0335726955640005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422236424168117,-0.412446948567823,-0.13973085792321,0.0539107569034902,-0.101286902774213,-0.809052647591111,-0.117894644096306,-0.399843367390686,-0.067663709022267,-0.808217091862846,-0.0969501948846415,-0.494716776458504,-0.198205267580841,-0.816751885841707,0.0455065802175803,-0.8096765299124,-0.411952343669146,-0.503717921012313
